Student_ID,Date,Time,Subject,Location,Device_ID,Latitude,Longitude,Attendance_Status,Actual_Label
STU0884,2026-04-12,11:02:00,DBMS,Room_DBMS,DEV_PROXY_3,30.498732368044326,77.99876063270425,Present,Proxy
STU0741,2026-04-06,14:01:00,CS,Room_CS,DEV_PROXY_12,30.498767296516743,78.00041853537893,Present,Proxy
STU1187,2026-04-18,10:00:00,Biology,Room_Biology,DEV_PROXY_8,30.499717425713747,77.99928385172899,Present,Proxy
STU1062,2026-04-10,10:01:00,Science,Room_Science,DEV_PROXY_7,30.49995367458995,78.00074884614227,Present,Proxy
STU0459,2026-04-14,14:00:00,Python,Room_Python,DEV_PROXY_9,30.498683912430003,78.00131490721559,Present,Proxy
STU0465,2026-04-30,14:00:00,History,Room_History,DEV_PROXY_11,30.500438121460352,78.0007501761727,Present,Proxy
STU1033,2026-04-19,11:00:00,History,Room_History,DEV_PROXY_14,30.498974588448107,77.99852345234977,Present,Proxy
STU1383,2026-04-05,14:00:00,Math,Room_Math,DEV_PROXY_9,30.499068576073068,77.99895268743036,Present,Proxy
STU0572,2026-04-13,10:00:00,Math,Room_Math,DEV_PROXY_3,30.501923394224118,78.00056865113795,Present,Proxy
STU1495,2026-04-05,15:02:00,Chemistry,Room_Chemistry,DEV_PROXY_19,30.498311633693728,78.00087039219898,Present,Proxy
STU1285,2026-04-11,12:02:00,DBMS,Room_DBMS,DEV_PROXY_2,30.49770659239102,77.99867083635382,Present,Proxy
STU0267,2026-04-14,15:01:00,Physics,Room_Physics,DEV_PROXY_16,30.501600110785326,77.99886376543331,Present,Proxy
STU0035,2026-04-08,12:02:00,History,Room_History,DEV_PROXY_17,30.500091982107485,77.9997876622191,Present,Proxy
STU0042,2026-04-27,11:00:00,CN,Room_CN,DEV_PROXY_5,30.498989230943383,77.99667212922132,Present,Proxy
STU0544,2026-04-11,09:01:00,CS,Room_CS,DEV_PROXY_3,30.50062023603702,78.00114059809803,Present,Proxy
STU1173,2026-04-21,09:01:00,Science,Room_Science,DEV_PROXY_9,30.498971848582563,77.99981143640157,Present,Proxy
STU0718,2026-04-19,10:02:00,Physics,Room_Physics,DEV_PROXY_12,30.500472246988494,78.00050445416034,Present,Proxy
STU0532,2026-04-26,15:01:00,Science,Room_Science,DEV_PROXY_10,30.50019370125574,77.99957555198763,Present,Proxy
STU1096,2026-04-30,09:02:00,DBMS,Room_DBMS,DEV_PROXY_9,30.5007998616255,77.99874209135713,Present,Proxy
STU0572,2026-04-26,09:01:00,Science,Room_Science,DEV_PROXY_1,30.50096183435032,77.99992072046388,Present,Proxy
STU0424,2026-04-13,09:00:00,English,Room_English,DEV_PROXY_4,30.498247755358996,78.00054002237167,Present,Proxy
STU1393,2026-04-01,10:02:00,English,Room_English,DEV_PROXY_20,30.499954514602553,78.00120331295379,Present,Proxy
STU1163,2026-04-01,10:00:00,ML,Room_ML,DEV_PROXY_7,30.499865406674793,78.00082545630035,Present,Proxy
STU1102,2026-04-22,12:01:00,ML,Room_ML,DEV_PROXY_16,30.498769372786974,77.9993551967977,Present,Proxy
STU0975,2026-04-04,14:01:00,Python,Room_Python,DEV_PROXY_2,30.501051534171122,77.99984427596402,Present,Proxy
STU0325,2026-04-16,09:01:00,English,Room_English,DEV_PROXY_15,30.50042836585165,77.99977744213103,Present,Proxy
STU0650,2026-04-10,09:02:00,English,Room_English,DEV_PROXY_12,30.501191678465847,77.99889147984823,Present,Proxy
STU0228,2026-04-06,10:00:00,History,Room_History,DEV_PROXY_16,30.4995367210962,77.9991253777565,Present,Proxy
STU0489,2026-04-18,10:02:00,Biology,Room_Biology,DEV_PROXY_3,30.500777460158154,77.99807926804671,Present,Proxy
STU0778,2026-04-30,11:01:00,History,Room_History,DEV_PROXY_9,30.499067159408774,78.00075214312122,Present,Proxy
STU0683,2026-04-14,11:02:00,Python,Room_Python,DEV_PROXY_17,30.499607363394656,78.00118598580143,Present,Proxy
STU1393,2026-04-06,09:00:00,Math,Room_Math,DEV_PROXY_12,30.50012784901624,77.9993587069482,Present,Proxy
STU0766,2026-04-07,12:00:00,Math,Room_Math,DEV_PROXY_15,30.500900181652458,78.00048424016695,Present,Proxy
STU0807,2026-04-01,09:01:00,Python,Room_Python,DEV_PROXY_20,30.501119393947654,77.99888080771726,Present,Proxy
STU1264,2026-04-06,12:01:00,Python,Room_Python,DEV_PROXY_4,30.500027690657983,77.99922436598375,Present,Proxy
STU0170,2026-04-29,09:00:00,English,Room_English,DEV_PROXY_20,30.501873348418517,78.00132908018671,Present,Proxy
STU1379,2026-04-30,12:00:00,Physics,Room_Physics,DEV_PROXY_16,30.500852004343987,78.00010568482818,Present,Proxy
STU0167,2026-04-01,15:02:00,English,Room_English,DEV_PROXY_5,30.500916131367926,78.00100446083145,Present,Proxy
STU0441,2026-04-15,10:01:00,Chemistry,Room_Chemistry,DEV_PROXY_19,30.500261722064423,78.00028420170754,Present,Proxy
STU0923,2026-04-02,15:00:00,Python,Room_Python,DEV_PROXY_6,30.500416485495744,77.9993609179989,Present,Proxy
STU0767,2026-04-06,09:01:00,ML,Room_ML,DEV_PROXY_15,30.501019414834797,77.99796230377366,Present,Proxy
STU0435,2026-04-14,09:02:00,Biology,Room_Biology,DEV_PROXY_19,30.498649839595544,78.00079699544806,Present,Proxy
STU0892,2026-04-17,15:01:00,DBMS,Room_DBMS,DEV_PROXY_7,30.499566101101557,78.00051031898283,Present,Proxy
STU0183,2026-04-01,14:02:00,CS,Room_CS,DEV_PROXY_1,30.501705452574125,77.9994927183695,Present,Proxy
STU1000,2026-04-01,14:02:00,English,Room_English,DEV_PROXY_9,30.500532997057924,77.99912882821424,Present,Proxy
STU0906,2026-04-19,12:02:00,CS,Room_CS,DEV_PROXY_4,30.501064905023043,77.99885787230028,Present,Proxy
STU0085,2026-04-16,15:01:00,DBMS,Room_DBMS,DEV_PROXY_7,30.4998837991025,77.99969968775179,Present,Proxy
STU0963,2026-04-01,14:01:00,English,Room_English,DEV_PROXY_20,30.49913293861972,78.00041960590492,Present,Proxy
STU1442,2026-04-08,11:02:00,DBMS,Room_DBMS,DEV_PROXY_8,30.50114648149704,77.99940157885497,Present,Proxy
STU0091,2026-04-07,14:00:00,CN,Room_CN,DEV_PROXY_5,30.499873920745458,78.00051939920914,Present,Proxy
STU1060,2026-04-16,15:01:00,Science,Room_Science,DEV_PROXY_17,30.499521379336798,78.00003682828057,Present,Proxy
STU0241,2026-04-11,15:02:00,Physics,Room_Physics,DEV_PROXY_11,30.49963309259099,77.99986961463013,Present,Proxy
STU0919,2026-04-05,12:01:00,DBMS,Room_DBMS,DEV_PROXY_4,30.50006553113754,78.00014911707046,Present,Proxy
STU0884,2026-04-25,15:00:00,English,Room_English,DEV_PROXY_6,30.500845563888085,78.00049610739956,Present,Proxy
STU0658,2026-04-18,10:01:00,Math,Room_Math,DEV_PROXY_15,30.50265486674755,78.00120926306488,Present,Proxy
STU0727,2026-04-01,15:00:00,History,Room_History,DEV_PROXY_13,30.499018999559937,78.00114685860484,Present,Proxy
STU0841,2026-04-24,15:00:00,History,Room_History,DEV_PROXY_10,30.501015647732494,77.99914448836581,Present,Proxy
STU0037,2026-04-27,11:00:00,CS,Room_CS,DEV_PROXY_14,30.49882316766535,77.99842354831677,Present,Proxy
STU0045,2026-04-03,14:01:00,Python,Room_Python,DEV_PROXY_14,30.501177377656628,78.00056814935614,Present,Proxy
STU0983,2026-04-23,15:02:00,DBMS,Room_DBMS,DEV_PROXY_20,30.49927718465649,77.99978235351362,Present,Proxy
STU0311,2026-04-29,12:02:00,DBMS,Room_DBMS,DEV_PROXY_11,30.50051310361782,77.99869711103851,Present,Proxy
STU1257,2026-04-14,14:01:00,History,Room_History,DEV_PROXY_13,30.499354492730465,78.00163294172941,Present,Proxy
STU0701,2026-04-26,14:01:00,Physics,Room_Physics,DEV_PROXY_8,30.50128770404273,78.00209800812594,Present,Proxy
STU0405,2026-04-27,14:00:00,History,Room_History,DEV_PROXY_11,30.49957220220641,78.00042314659645,Present,Proxy
STU1494,2026-04-24,14:01:00,Python,Room_Python,DEV_PROXY_10,30.498949781713083,78.00049819152402,Present,Proxy
STU0711,2026-04-04,10:00:00,CN,Room_CN,DEV_PROXY_2,30.498724041790418,78.0002969569467,Present,Proxy
STU0690,2026-04-19,14:01:00,CN,Room_CN,DEV_PROXY_9,30.50010956504278,78.00144363477773,Present,Proxy
STU0497,2026-04-23,10:01:00,Math,Room_Math,DEV_PROXY_13,30.500073263142525,77.99930231076246,Present,Proxy
STU0689,2026-04-06,14:02:00,ML,Room_ML,DEV_PROXY_8,30.50068999342372,78.00030073026879,Present,Proxy
STU0518,2026-04-15,15:02:00,Science,Room_Science,DEV_PROXY_7,30.50085517837231,77.99963905045253,Present,Proxy
STU0797,2026-04-14,10:02:00,English,Room_English,DEV_PROXY_15,30.499355326542158,77.99933372293154,Present,Proxy
STU0932,2026-04-21,10:01:00,English,Room_English,DEV_PROXY_6,30.499968259112688,78.00131945145782,Present,Proxy
STU0927,2026-04-26,11:01:00,Chemistry,Room_Chemistry,DEV_PROXY_16,30.501606621341885,77.99909594422286,Present,Proxy
STU1189,2026-04-20,10:02:00,Chemistry,Room_Chemistry,DEV_PROXY_4,30.500182107304585,77.99884458647364,Present,Proxy
STU1230,2026-04-22,11:02:00,Biology,Room_Biology,DEV_PROXY_7,30.499527488099258,77.99947579090475,Present,Proxy
STU0179,2026-04-05,11:00:00,Chemistry,Room_Chemistry,DEV_PROXY_7,30.500891636714513,77.99804503456552,Present,Proxy
STU1413,2026-04-30,09:02:00,English,Room_English,DEV_PROXY_15,30.500254612751363,78.00012546014491,Present,Proxy
STU0179,2026-04-29,12:00:00,CN,Room_CN,DEV_PROXY_6,30.500114468253837,78.00024338149524,Present,Proxy
STU0080,2026-04-06,12:02:00,DBMS,Room_DBMS,DEV_PROXY_17,30.499050030104364,77.99963908902066,Present,Proxy
STU0883,2026-04-14,15:02:00,Python,Room_Python,DEV_PROXY_15,30.498755074163096,78.00066894026651,Present,Proxy
STU0937,2026-04-29,11:02:00,CS,Room_CS,DEV_PROXY_10,30.501301317280546,77.99940914865599,Present,Proxy
STU0580,2026-04-10,10:01:00,CS,Room_CS,DEV_PROXY_7,30.501134711222562,77.9994242472571,Present,Proxy
STU1046,2026-04-26,14:02:00,Physics,Room_Physics,DEV_PROXY_16,30.50013321999834,77.99997983747456,Present,Proxy
STU1213,2026-04-08,15:02:00,CN,Room_CN,DEV_PROXY_10,30.500665091355216,77.99926141033173,Present,Proxy
STU1436,2026-04-23,15:00:00,CS,Room_CS,DEV_PROXY_9,30.49990123441586,77.99919961905114,Present,Proxy
STU0571,2026-04-06,09:01:00,Math,Room_Math,DEV_PROXY_17,30.5011325814843,77.99972511553699,Present,Proxy
STU0373,2026-04-15,10:02:00,Math,Room_Math,DEV_PROXY_17,30.49966604598085,77.99912098655213,Present,Proxy
STU0561,2026-04-20,11:00:00,Chemistry,Room_Chemistry,DEV_PROXY_8,30.499606499585273,78.00006423203726,Present,Proxy
STU0711,2026-04-18,12:01:00,Math,Room_Math,DEV_PROXY_4,30.500543257070156,78.00032826091994,Present,Proxy
STU1483,2026-04-12,10:00:00,DBMS,Room_DBMS,DEV_PROXY_16,30.498647722100696,78.0007894624909,Present,Proxy
STU1047,2026-04-24,12:00:00,CN,Room_CN,DEV_PROXY_11,30.500946773963292,78.00116329248426,Present,Proxy
STU0016,2026-04-11,09:00:00,CN,Room_CN,DEV_PROXY_16,30.499740504423432,77.9998809292554,Present,Proxy
STU1248,2026-04-20,12:01:00,History,Room_History,DEV_PROXY_10,30.49820823441547,78.00063501945932,Present,Proxy
STU1463,2026-04-08,10:00:00,ML,Room_ML,DEV_PROXY_13,30.500538435046906,77.99984161417652,Present,Proxy
STU1464,2026-04-18,09:01:00,ML,Room_ML,DEV_PROXY_15,30.500549623891366,77.99823545461511,Present,Proxy
STU0008,2026-04-28,09:00:00,ML,Room_ML,DEV_PROXY_13,30.501290385503975,78.00076796121743,Present,Proxy
STU1200,2026-04-19,14:00:00,CS,Room_CS,DEV_PROXY_12,30.499770138750957,78.00092279122057,Present,Proxy
STU0620,2026-04-04,12:00:00,Physics,Room_Physics,DEV_PROXY_12,30.50049129132225,77.99965122513458,Present,Proxy
STU1080,2026-04-24,11:00:00,CS,Room_CS,DEV_PROXY_18,30.499871068493942,77.9982076350663,Present,Proxy
STU0867,2026-04-05,15:02:00,History,Room_History,DEV_PROXY_1,30.49944348350774,77.99990024701057,Present,Proxy
STU0393,2026-04-22,12:02:00,Python,Room_Python,DEV_PROXY_1,30.50122522026486,78.00013897373968,Present,Proxy
STU1488,2026-04-04,10:00:00,Python,Room_Python,DEV_PROXY_7,30.500319167836494,77.99934793805141,Present,Proxy
STU1263,2026-04-21,12:01:00,Chemistry,Room_Chemistry,DEV_PROXY_16,30.501096379927617,77.9987620355118,Present,Proxy
STU0483,2026-04-11,15:01:00,Science,Room_Science,DEV_PROXY_14,30.500715355392092,78.0007798116963,Present,Proxy
STU0590,2026-04-26,09:02:00,CS,Room_CS,DEV_PROXY_13,30.500161469341162,78.00173953555401,Present,Proxy
STU1350,2026-04-29,14:02:00,Chemistry,Room_Chemistry,DEV_PROXY_3,30.5006663125966,77.99892556778465,Present,Proxy
STU0106,2026-04-25,14:00:00,ML,Room_ML,DEV_PROXY_6,30.500279872403688,77.99975238283659,Present,Proxy
STU0746,2026-04-01,09:01:00,DBMS,Room_DBMS,DEV_PROXY_7,30.499340031308133,78.00035106834036,Present,Proxy
STU0188,2026-04-28,10:01:00,DBMS,Room_DBMS,DEV_PROXY_11,30.500409684969277,78.00051116289616,Present,Proxy
STU0128,2026-04-21,11:01:00,CN,Room_CN,DEV_PROXY_14,30.50111999570886,78.00071683341518,Present,Proxy
STU1100,2026-04-11,09:00:00,ML,Room_ML,DEV_PROXY_9,30.501308435106,78.000662454182,Present,Proxy
STU1308,2026-04-01,09:00:00,Science,Room_Science,DEV_PROXY_20,30.500981710254358,77.99946103251021,Present,Proxy
STU0471,2026-04-23,11:02:00,CS,Room_CS,DEV_PROXY_16,30.500544650772056,77.9997565604087,Present,Proxy
STU0644,2026-04-20,11:01:00,Physics,Room_Physics,DEV_PROXY_2,30.501493754385674,77.9990800143771,Present,Proxy
STU0095,2026-04-02,12:00:00,ML,Room_ML,DEV_PROXY_2,30.50103898638965,77.99999089643416,Present,Proxy
STU1258,2026-04-18,14:01:00,Chemistry,Room_Chemistry,DEV_PROXY_15,30.5004807593881,77.9995878408041,Present,Proxy
STU1347,2026-04-27,15:01:00,English,Room_English,DEV_PROXY_6,30.499500715953864,78.00118074558895,Present,Proxy
STU0813,2026-04-10,15:00:00,Math,Room_Math,DEV_PROXY_2,30.499472013992126,78.00211123127045,Present,Proxy
STU0664,2026-04-25,15:00:00,CN,Room_CN,DEV_PROXY_19,30.498847513057875,78.00104901489175,Present,Proxy
STU0002,2026-04-09,09:01:00,CN,Room_CN,DEV_PROXY_14,30.499030731768414,77.99906058988265,Present,Proxy
STU0459,2026-04-14,12:02:00,Biology,Room_Biology,DEV_PROXY_4,30.501310596488405,78.0005468901227,Present,Proxy
STU1183,2026-04-29,15:02:00,CS,Room_CS,DEV_PROXY_7,30.499227531887918,78.00152367305641,Present,Proxy
STU0660,2026-04-07,12:02:00,Chemistry,Room_Chemistry,DEV_PROXY_3,30.50116689804037,77.99800043846629,Present,Proxy
STU0690,2026-04-20,09:02:00,History,Room_History,DEV_PROXY_1,30.502472016960294,77.9985940899413,Present,Proxy
STU0115,2026-04-19,10:00:00,ML,Room_ML,DEV_PROXY_9,30.500041343406437,78.00266503711505,Present,Proxy
STU1303,2026-04-17,09:00:00,CN,Room_CN,DEV_PROXY_1,30.501070073392473,77.998095337069,Present,Proxy
STU1316,2026-04-06,14:00:00,Science,Room_Science,DEV_PROXY_5,30.500252558074322,78.00027955231513,Present,Proxy
STU1190,2026-04-03,11:01:00,Biology,Room_Biology,DEV_PROXY_15,30.50020811639573,78.00000019203803,Present,Proxy
STU1253,2026-04-20,14:00:00,Science,Room_Science,DEV_PROXY_10,30.499780509609263,77.99954008517012,Present,Proxy
STU0606,2026-04-25,12:02:00,Math,Room_Math,DEV_PROXY_10,30.499770825503145,77.99841067846835,Present,Proxy
STU0404,2026-04-22,09:01:00,Biology,Room_Biology,DEV_PROXY_14,30.500275932389815,78.000391960503,Present,Proxy
STU0933,2026-04-17,10:01:00,CS,Room_CS,DEV_PROXY_12,30.50056960158628,77.99960665351958,Present,Proxy
STU1487,2026-04-30,10:02:00,Math,Room_Math,DEV_PROXY_18,30.50165266918661,78.00074362481236,Present,Proxy
STU0904,2026-04-19,14:00:00,Math,Room_Math,DEV_PROXY_3,30.49968363688323,78.00079752428088,Present,Proxy
STU0662,2026-04-01,14:02:00,English,Room_English,DEV_PROXY_5,30.499344927298498,77.9991714333902,Present,Proxy
STU1241,2026-04-06,14:01:00,History,Room_History,DEV_PROXY_1,30.50027960928818,78.00003270818917,Present,Proxy
STU0762,2026-04-07,09:02:00,ML,Room_ML,DEV_PROXY_11,30.501517660778187,77.99952672804285,Present,Proxy
STU1061,2026-04-25,11:01:00,Biology,Room_Biology,DEV_PROXY_19,30.49936531014936,78.00070462711821,Present,Proxy
STU1267,2026-04-21,15:01:00,Science,Room_Science,DEV_PROXY_10,30.499372734385723,77.99950019171601,Present,Proxy
STU0470,2026-04-16,14:01:00,History,Room_History,DEV_PROXY_1,30.500124325426487,77.99895029354565,Present,Proxy
STU1118,2026-04-18,12:01:00,ML,Room_ML,DEV_PROXY_19,30.50024554702294,77.99990370073425,Present,Proxy
STU0167,2026-04-30,09:02:00,Python,Room_Python,DEV_PROXY_13,30.500504855631412,77.99926927146885,Present,Proxy
STU1005,2026-04-14,10:01:00,CN,Room_CN,DEV_PROXY_18,30.50029813459609,77.9989374994659,Present,Proxy
STU0953,2026-04-28,12:01:00,DBMS,Room_DBMS,DEV_PROXY_18,30.499611683653463,77.9997616398906,Present,Proxy
STU0998,2026-04-03,10:00:00,English,Room_English,DEV_PROXY_8,30.50007960760109,77.99734559044273,Present,Proxy
STU0656,2026-04-09,11:01:00,History,Room_History,DEV_PROXY_8,30.498771342747116,77.99998448012684,Present,Proxy
STU1236,2026-04-01,11:00:00,Biology,Room_Biology,DEV_PROXY_16,30.498858424537882,78.0018874316429,Present,Proxy
STU0368,2026-04-30,12:01:00,DBMS,Room_DBMS,DEV_PROXY_3,30.499540066265354,77.99842867279084,Present,Proxy
STU0579,2026-04-25,12:02:00,History,Room_History,DEV_PROXY_12,30.5017272975211,78.00008585688465,Present,Proxy
STU0327,2026-04-10,11:00:00,History,Room_History,DEV_PROXY_2,30.4978764645398,77.99980024316953,Present,Proxy
STU1413,2026-04-14,09:02:00,CN,Room_CN,DEV_PROXY_10,30.50074489851259,78.00028235972236,Present,Proxy
STU0213,2026-04-28,10:01:00,ML,Room_ML,DEV_PROXY_3,30.50017181010949,78.00165338574017,Present,Proxy
STU0353,2026-04-05,10:02:00,ML,Room_ML,DEV_PROXY_5,30.50121692602816,78.00058408422659,Present,Proxy
STU0462,2026-04-23,15:02:00,CS,Room_CS,DEV_PROXY_17,30.50161282848046,77.99999993202718,Present,Proxy
STU0492,2026-04-11,09:00:00,Physics,Room_Physics,DEV_PROXY_10,30.500020778632333,77.99815082136004,Present,Proxy
STU1182,2026-04-22,14:01:00,Science,Room_Science,DEV_PROXY_3,30.498644909291027,78.00103356583746,Present,Proxy
STU0599,2026-04-30,14:02:00,Python,Room_Python,DEV_PROXY_11,30.49981090008017,78.00181693204037,Present,Proxy
STU0114,2026-04-06,14:01:00,CS,Room_CS,DEV_PROXY_5,30.498472708393198,77.99963100888192,Present,Proxy
